urun_id,urun_adi,fiyat,foto_link,yorum_ozeti,ortalama_star_puani,5star,4star,3star,2star,1star
HBV000001IRZA,Sandisk Ultra Dual Drive Type-C 128GB OTG USB Bellek SDDDC2-128G-G46,"527,31 TL",https://images.hepsiburada.net/banners/1/gaming1200x120_20250521132656_20250521132656.jpeg,"SanDisk Ultra Dual Drive Type-C 128GB OTG USB Bellek, kullanıcılar tarafından küçük boyutu ve ergonomik tasarımıyla beğenilmektedir. Hem Type-C hem de USB girişleri sayesinde çok yönlü kullanım sunar. Hızlı veri transferi ve Sandisk yedekleme programı ile dikkat çeker. Kullanıcılar, ürünün fiyat-performans oranını olumlu bulmaktadır. Ancak, bazı kullanıcılar yavaş hızdan ve kalın kasanın kılıflı cihazlarla uyumsuzluğundan şikayet etmektedir. Genel olarak, ürünün pratikliği ve kalitesi, kullanıcılar tarafından tavsiye edilmektedir.",4.7,2067,289,77,15,45
HBCV00001DUTIN,Maybelline New York Lifter Gloss Nemlendirici Dudak Parlatıcısı - 017 Copper,"349,90 TL",https://images.hepsiburada.net/banners/s/1/104-104/App1_(1)133827877555742529.png,"Maybelline New York Lifter Gloss, kullanıcılar tarafından dudakları dolgun gösterme, doğal ve parlak bir görünüm sunma gibi olumlu özellikleriyle övülüyor. Ürün, hafif renk pigmentasyonu ile dudaklarda doğal bir parlaklık sağlıyor ve yapış yapış his bırakmıyor. Ayrıca, hoş bir kokuya sahip olması da beğenilen bir diğer özellik. Ancak, bazı kullanıcılar kalıcılığının kısa süreli olduğunu belirtiyor. Genel olarak, ürünün fiyatını hak ettiği ve kullanıcıların tekrar almayı düşündüğü belirtiliyor.",4.7,4112,463,218,49,113
HBCV0000787HEG,King Plus Cat Kuzulu Yetişkin Kedi Maması 15 Kg,"808,00 TL",https://productimages.hepsiburada.net/s/218/424-600/110000196429395.jpg,"King Plus Cat Kuzulu Yetişkin Kedi Maması, kediler tarafından genellikle lezzetli bulunuyor ve iştahla tüketiliyor. Kedilerin mamayı severek yemesi, ürünün kalitesini gösteriyor. Fiyatı uygun bulunarak, sokak kedileri için de tercih ediliyor. Ancak bazı kullanıcılar, mamanın kokusunun rahatsız edici olduğunu belirtmiş. Ayrıca, bazı kedilerin mamayı yememesi de olumsuz bir özellik olarak öne çıkıyor. Genel olarak, ürünün fiyat performansı olumlu karşılanıyor ve çoğu kullanıcı tarafından tavsiye ediliyor.",4.1,1206,339,195,94,186
HBC00004811SE,Ledon Şerit LED Işık Rgb 5 Metre Hazır Set Tak Çalıştır Kumandalı Adaptörlü Silikonlu,"209,90 TL",https://productimages.hepsiburada.net/s/397/424-600/110000421920490.jpg,"Ledon Şerit LED Işık, kullanıcılar tarafından fiyat performans ürünü olarak övgüyle karşılanıyor. Ürün, canlı ve güçlü renkleri, kolay kurulum imkanı ve parlaklık ayarının bulunmasıyla dikkat çekiyor. Ayrıca, esnek montaj imkanı sunması ve farklı modlarda çalışabilmesi de beğenilen özellikler arasında. Ancak, bazı kullanıcılar yapışkanının yeterince güçlü olmadığını ve kontrolcü mesafesinin sınırlı olduğunu belirtmiş. Genel olarak, bu LED ışık seti, uygun fiyatıyla beklentileri karşılayan bir seçenek olarak öneriliyor.",3.8,639,183,123,56,219
HBC00000GQ4VP,Philips STH3020/10 Buharlı Düzleştirici,"1.879,00 TL",https://productimages.hepsiburada.net/s/777/424-600/110000866622704.jpg,"Philips Buharlı Düzleştirici, seyahatler için ideal bir üründür. Hafifliği, katlanabilir olması ve az yer kaplaması sayesinde kolay taşınabilir. Tişört ve ince gömleklerde etkili performans gösterirken, hızlı ısınma süresi ile pratik kullanım sunar. Kullanıcılar, ürünün kırışıklıkları hızla giderdiğini ve genel olarak memnun kaldıklarını belirtmektedir. Ancak, su haznesinin küçük olması nedeniyle sık su doldurma gereksinimi ve geç soğuma gibi dezavantajları bulunmaktadır. Fiyatına göre performansı yeterli bulunmakta ve kullanıcılar tarafından tavsiye edilmektedir.",4.6,958,174,63,20,31
HBC00000OZLYN,Oral-B Şarjlı Diş Fırçası Yedek Başlığı Sensitive X-Filament 4 adet ürün,"650,41 TL",https://images.hepsiburada.net/banners/s/1/104-104/App1_(1)133827877555742529.png,"Oral-B Sensitive Clean Diş Fırçası Yedek Başlığı, hassas diş etleri için ideal bir seçimdir. Kullanıcılar, ürünün yumuşak ve kaliteli yapısını övgüyle belirtmekte, diş etlerine zarar vermeden etkili temizlik sağladığını ifade etmektedir. Ürünün makinelere uyum sağlaması ve konforlu bir fırçalama deneyimi sunması da dikkat çekmektedir. Bazı kullanıcılar, ürünün fiyatının yüksek olduğunu ancak kalitesinin bu fiyatı hak ettiğini belirtmektedir. Genel olarak, diş etleri hassas olanlar için önerilen bir üründür.",4.7,1535,169,29,11,53
HBC00003A2619,Xiaomi Smart Hava Temizleyicisi 4 Kompakt,"3.785,00 TL",https://productimages.hepsiburada.net/s/777/424-600/110000986879953.jpg,"Xiaomi Smart Hava Temizleyicisi 4 Kompakt, alerjik bünyeler için ideal bir çözüm sunuyor. Kullanıcılar, ürünün hava kalitesini hızla iyileştirdiğini ve alerji semptomlarını hafiflettiğini belirtiyor. Ayrıca, sigara dumanını etkili bir şekilde temizlediği ve sessiz çalıştığı vurgulanıyor. Ürün, otomatik modda çalışarak ortamın hava kalitesine göre kendini ayarlıyor. Ancak, bazı kullanıcılar fiş girişinin kırılgan olduğunu ve tamir masraflarının yüksek olduğunu ifade ediyor. Genel olarak, fiyat-performans açısından memnuniyet verici bir ürün olarak değerlendiriliyor.",4.5,1519,280,123,32,78
HBCV00002K59EQ,Pure Baby Organik Pamuklu Cırtlı Bez Tekli Paket 5 Numara Junior 40 Adet,"170,00 TL",https://productimages.hepsiburada.net/s/250/424-600/110000232449809.jpg,"Pure Baby organik pamuklu bez, kullanıcılar tarafından genellikle olumlu yorumlar almıştır. Ürünün sızdırmazlık özelliği, yumuşak dokusu ve pişik yapmaması öne çıkan pozitif özelliklerdir. Kullanıcılar, bezin fiyat-performans oranını memnuniyetle karşılamakta ve diğer markalarla kıyaslandığında benzer kalitede olduğunu belirtmektedir. Ancak, bazı kullanıcılar bezin kalıbının küçük olduğunu ve bantlarının esnek olmadığını dile getirmiştir. Genel olarak, Pure Baby bez, uygun fiyatı ve kalitesiyle tercih edilebilir bir üründür.",4.3,4624,885,543,174,460
HBV00001BZO1A,Rampage SMX-G68 Spear Makrolu 7200DPI RGB Ledli Gaming Oyuncu Mouse - Siyah,"699,00 TL",https://images.hepsiburada.net/banners/1/gaming1200x120_20250521132656_20250521132656.jpeg,"Rampage SMX-G68 Spear Gaming Mouse, kullanıcılar tarafından ergonomik tasarımı, hafifliği ve hassasiyeti ile beğenilmektedir. Ürün, fiyat-performans açısından yüksek puan alırken, makro uygulaması ve RGB ışıklandırması da olumlu yorumlar alıyor. Kullanıcılar, mouse'un dayanıklılığını ve oyun performansını övüyor. Ancak, bazı kullanıcılar için ürün biraz ağır gelebilir ve RGB kontrolü sınırlı bulunmuştur. Genel olarak, Rampage SMX-G68, kaliteli malzemesi ve uygun fiyatıyla önerilmektedir.",4.6,831,128,55,14,31
HBC000009G377,"Vanish Oxi Action Çok Amaçlı Halı, Koltuk Ve Evcil Hayvan Leke Çıkarıcı Sprey 500 ml","199,90 TL",https://productimages.hepsiburada.net/s/777/424-600/110000742433300.jpg,"Vanish Kosla Pet Leke Çıkarıcı, evcil hayvan sahipleri için mükemmel bir çözüm sunuyor. Ürün, özellikle kedi ve köpek idrar kokularını etkili bir şekilde gideriyor ve lekeleri hızlıca temizliyor. Kullanıcılar, ürünün güçlü leke çıkarma performansını ve kalıcı temizlik sağladığını belirtiyor. Ancak, bazı kullanıcılar kokusunun mükemmel olmadığını ve işaretleme önleme özelliği bulunmadığını ifade ediyor. Genel olarak, ürünün fiyat performans dengesi oldukça olumlu değerlendiriliyor ve evcil hayvan sahiplerine şiddetle tavsiye ediliyor.",4.5,1117,144,78,28,70
HBCV00001GB7PD,Baby Turco Bebek Bezi Aylık Paket 5 Numara 12-25 kg 160'lı,"664,90 TL",https://productimages.hepsiburada.net/s/777/424-600/110000646583198.jpg,"Baby Turco Bebek Bezi, kullanıcılar tarafından genel olarak beğenilen bir üründür. Ürünün dokusu yumuşak ve pişik yapmıyor olması en çok öne çıkan olumlu özellikler arasında. Ayrıca, fiyat-performans açısından uygun bulunuyor ve birçok kullanıcı tarafından bütçe dostu olarak değerlendiriliyor. Öte yandan, bazı kullanıcılar, bezin bantlı kısımlarının yapışkanlı olmamasını eleştiriyor. Fiyat politikasının daha iyi olabileceği de belirtiliyor. Genel olarak, ebeveynler tarafından tavsiye edilen ve güvenle kullanılan bir bebek bezi olarak öne çıkıyor.",4.7,2610,357,112,22,99
HBV00000IGHRI,Philips BRE255/05 Satinelle Essential Kablolu Kompakt Epilatör,"1.215,00 TL",https://productimages.hepsiburada.net/s/777/424-600/110000758721019.jpg,"Philips Satinelle Essential Epilatör, kullanıcılar tarafından özellikle küçük ve görünmeyen tüyleri etkili bir şekilde almasıyla övgü alıyor. Işıklı tasarımı, tüylerin daha iyi görülmesini sağlıyor ve acı hissinin minimal olması, kullanıcılar arasında beğeni topluyor. Ürünün dayanıklılığı ve uzun ömürlü olması da dikkat çekiyor. Ancak, bazı kullanıcılar temizleme fırçasının eksikliğini ve cihazın ses seviyesinin yüksekliğini belirtiyor. Genel olarak, fiyatına göre yüksek performans sunan bu epilatör, kullanıcıların tavsiye ettiği bir ürün.",4.6,1983,420,133,36,88
HBC00002NNI2Z,Schafer Sunny 4 Kişilik Kahvaltı Takımı,"999,00 TL",https://productimages.hepsiburada.net/s/265/424-600/110000250304353.jpg,"Schafer Sunny 4 Kişilik Kahvaltı Takımı, kullanıcılar tarafından şık tasarımı ve kaliteli seramik yapısı ile beğeniliyor. Ürün hem günlük kullanım hem de misafirler için ideal bulunuyor. Çoğu kullanıcı, ürünün fiyatına göre performansını tatmin edici buluyor. Ancak, bazı kullanıcılar ürünün kenarlarının dar alanlarda kırılabileceğini belirtiyor. Ayrıca, takımın parça sayısının az olması bazı kullanıcılar için dezavantaj olarak görülüyor. Genel olarak, Schafer Sunny 4 Kişilik Kahvaltı Takımı, estetik ve kaliteyi bir arada sunarak kullanıcıların beğenisini kazanıyor.",4.4,1346,229,93,41,126
HBV0000063Z18,Bozkurt Tealight Mum 4 Saat Yanma Garantili Beyaz 50'Li,"127,99 TL",https://productimages.hepsiburada.net/s/4/424-600/9658456703026.jpg,"Bozkurt Tealight Mum, kullanıcılar tarafından uzun yanma süresi ile öne çıkarılıyor. Çoğu kullanıcı, mumların 4 saatten fazla yanabildiğini ve bu açıdan fiyatını hak ettiğini belirtiyor. Ürün, fiyat-performans açısından başarılı bulunuyor ve uzun ömürlü olmasıyla beğeni topluyor. Ancak bazı kullanıcılar, mumların belirtilen süreden daha kısa yandığını ifade ediyor. Mumun kalitesi ve yanma süresi, kullanıcılar tarafından genel olarak olumlu karşılanıyor. Ürünü buhurdanlıkta kullanmak isteyenler için de ideal olduğu belirtiliyor.",3.9,896,171,121,79,278
HBC0000504O50,Molfix Bebek Bezi 5 Beden Junior 11-18 kg 48li Fırsat Paketi,"239,99 TL",https://productimages.hepsiburada.net/s/777/424-600/110000666303729.jpg,"Molfix Bebek Bezi, emiciliği ve sızıntı yapmamasıyla öne çıkıyor. Kullanıcılar, bezin tahriş etmeyen yapısı ve geniş beden seçeneklerinden memnun. Fiyat-performans açısından tercih edilen ürün, birçok markaya göre daha iyi sonuçlar veriyor. Ancak, bazı kullanıcılar bantların daha güçlü olmasını öneriyor ve ıslaklık göstergesinin eksikliğinden bahsediyor. Genel olarak, Molfix bebek bezi, kalite ve rahatlık arayan ebeveynler için ideal bir seçim olarak öne çıkıyor.",4.6,1421,213,63,24,74
HBC0000504O50,Gillette Fusion Tıraş Makinesi + 2 Yedek Tıraş Bıçağı,"309,90 TL",https://images.hepsiburada.net/banners/s/1/104-104/App1_(1)133827877555742529.png,"Gillette Fusion Tıraş Makinesi, kullanıcılar tarafından çok beğenilen bir ürün olarak öne çıkıyor. Ürün, pürüzsüz ve hızlı tıraş sağlarken, cildi tahriş etmemesiyle dikkat çekiyor. Kullanıcılar, tıraş bıçağının uzun ömürlü olmasını ve bir başlıkla birçok kez tıraş olabilmeyi avantaj olarak belirtiyor. Ayrıca, ürünün fiyat-performans dengesi kullanıcılar tarafından uygun bulunuyor. Ancak, hassas ciltler için biraz rahatsız edici olabileceği belirtiliyor. Genel olarak, ürünün kalitesi ve performansı, fiyatını haklı çıkarıyor ve kullanıcılar tarafından tavsiye ediliyor.",4.7,1573,197,79,27,55
HBV00000L4ILK,Komili Soft Islak Havlu 4 x 70 Toplam 280 Adet,"87,99 TL",https://productimages.hepsiburada.net/s/318/424-600/110000311655683.jpg,"Komili Soft Islak Havlu, kullanıcılar tarafından genellikle olumlu değerlendirilmektedir. Ürünün hoş bir kokusu olduğu sıkça belirtilmiş ve fiyat-performans açısından tatmin edici bulunmuştur. Ayrıca, bebeklerin hassas cildine zarar vermediği ve alerji yapmadığı vurgulanmaktadır. Olumsuz olarak, bazı kullanıcılar mendilin biraz ince olduğunu belirtmiştir. Genel olarak, kullanıcılar ürünü tavsiye etmekte ve indirim dönemlerinde stoklamayı önermektedir.",4.7,1444,160,50,21,58
HBC0000504O50,"The Solution Lcd, Led, Ekran, Laptop, Tablet, Bilgisayar, Televizyon, Cep Telefonu, Gözlük, Kamera, Koruyucu Ve Parlatıcı Doğal Temizleme, Temizlik Seti – 250 ML + 30 ML Temizleyici","259,00 TL",https://productimages.hepsiburada.net/s/0/424-600/9456697966642.jpg,"Bu temizlik seti, ekranları etkili bir şekilde temizleyerek kullanıcıları memnun ediyor. Ürün, leke ve iz bırakmadan ekranları pırıl pırıl yapıyor ve kimyasal içermemesi güven veriyor. Kullanıcılar, ürünün laptop, telefon ve televizyon ekranlarında harika sonuçlar verdiğini belirtiyor. Ancak, bazı kullanıcılar sprey mekanizmasının çalışmadığını ve bezin kalitesiz olduğunu dile getirmiştir. Genel olarak, ürün performansıyla fiyatını hak ediyor ve kullanıcılar tarafından tavsiye ediliyor.",4.6,1032,212,99,12,34
HBC00003OQY7U,Muggio Pro Üç Boyutlu Saç Fırçası Tarak,"199,00 TL",https://images.hepsiburada.net/banners/s/1/104-104/App1_(1)133827877555742529.png,"Muggio Pro Üç Boyutlu Saç Fırçası Tarak, kullanıcılar tarafından saçları acıtmadan ve kırmadan taramasıyla övgü alıyor. Ürün, özellikle çocuklar ve hassas saçlar için ideal, saç tarama sürecini kolaylaştırıyor. Aile üyeleri tarafından da tercih edilen bu tarak, saçları kabartmadan tarama konusunda başarılı. Bazı kullanıcılar, ürünün fiyat performansını tatmin edici bulmasa da, genel olarak etkili bir çözüm sunduğu belirtiliyor. Kullanıcılar, saç tarama işkencesini sona erdiren bu tarağı öneriyor.",4.7,1712,179,82,21,47
HBC000001SURC,ThreeStep Pratik Web Kamera Kapatıcı (3 Adet) - Webcam Cover Gizliliğiniz Için Güvenli Kullanım,"111,90 TL",https://images.hepsiburada.net/banners/1/gaming1200x120_20250521132656_20250521132656.jpeg,"Pratik Web Kamera Kapatıcı, kullanıcılar tarafından pratik ve etkili bir çözüm olarak değerlendiriliyor. Ürün, ince yapısı ve kolay açılıp kapanabilen sürgülü sistemi ile dikkat çekiyor. MacBook ve diğer cihazlarla uyumlu olması, kullanıcılar tarafından beğeniliyor. Yapışkan kalitesi ve kullanım kolaylığı öne çıkan özellikler arasında. Ancak, bazı kullanıcılar ürünün boyutunun yeni nesil laptoplar için biraz büyük olduğunu belirtiyor. Ürünün fiyat-performans oranı ise genel olarak olumlu karşılanıyor.",4.6,1310,209,90,24,32
HBCV00000C8NND,Logitech 920-010089 MK295 Kablosuz Beyaz Klavye Mouse Set,"975,00 TL",https://images.hepsiburada.net/banners/1/gaming1200x120_20250521132656_20250521132656.jpeg,"Logitech MK295 Sessiz Kablosuz Klavye Mouse Seti, sessizlik ve kullanım kolaylığı ile öne çıkıyor. Klavye ve mouse'un sessizliği, özellikle ofis ve ev ortamları için ideal bir tercih olmasını sağlıyor. Tuşların yumuşak dokunuşu ve ergonomik tasarımı kullanıcılar tarafından çok beğeniliyor. Uzun pil ömrü ve tek USB alıcı ile kullanım kolaylığı sunuyor. Ancak, bazı kullanıcılar oyun için uygun olmadığını belirtiyor. Genel olarak, fiyat performans açısından beklentileri karşılayan bu set, sessiz ve kaliteli bir klavye-mouse arayanlar için öneriliyor.",4.7,2092,227,64,32,75
HBC000034F8D5,Xiaomi Mi Robot Vacuum S10T 8000PA Akıllı Robot Süpürge,"9.973,99 TL",https://productimages.hepsiburada.net/s/303/424-600/110000294779215.jpg,"Xiaomi Mi Robot Vacuum S10T, etkileyici çekim gücü ve hızlı haritalama özellikleriyle kullanıcıların beğenisini kazanmıştır. Günlük temizlikte oldukça başarılı olan cihaz, özellikle çalışan kadınlar için büyük bir zaman tasarrufu sağlar. Kullanıcılar, süpürme performansını ve sessiz çalışmasını övgüyle belirtmektedir. Ancak, bazı kullanıcılar ince halılarda takılma sorunları yaşamış ve paspas özelliğini yeterince etkili bulmamıştır. Genel olarak, ürünün fiyatını hak ettiği ve kullanıcıların memnuniyetini sağladığı belirtilmektedir.",4.4,1517,183,94,32,210
HBCV00001HMWUA,Lovoski Çocuklar İçin 56 Resimli Projeksiyonlu Eğitici El Feneri - Renkli (Yurt Dışından),"249,21 TL",https://productimages.hepsiburada.net/s/448/424-600/110000481952179.jpg,"Lovoski projeksiyonlu el feneri, çocukların ilgisini çeken eğitici bir oyuncaktır. Görsellerin çeşitliliği ve eğlenceli yapısı, çocukların görsel hafızasını geliştirirken, uyku öncesi keyifli vakit geçirmelerini sağlar. Ürün, çocukların eline uygun boyutta olup, karanlıkta etkileyici bir ışık sağlar. Ancak, bazı kullanıcılar görsellerin netliğinin uzak mesafeden azaldığını belirtmiştir. Fiyat-performans açısından değerlendirildiğinde, ürünün işlevselliği ve eğitici özellikleri, fiyatını haklı çıkarıyor. Kullanıcılar, ürünü öneriyor ve çocukları için faydalı buluyor.",4.4,2573,430,288,100,184
